index,smiles,name,opsin_smiles,std_original,std_opsin
85031,CC(=O)Nc1cc(C(=O)OC(=O)OCC(C)C)ccc1C,2-methylpropyl hydrogen carbonate 3-acetamido-4-methylbenzene-1-carboxylic anhydride,C(C)(=O)NC=1C=C(C=CC1C)C(=O)OC(=O)C1=CC(=C(C=C1)C)NC(C)=O.C(OCC(C)C)(O)=O,CC(=O)Nc1cc(C(=O)OC(=O)OCC(C)C)ccc1C,CC(=O)Nc1cc(C(=O)OC(=O)c2ccc(C)c(NC(C)=O)c2)ccc1C.CC(C)COC(=O)O
85118,C=CCN1C(=O)[C@@]2(C(C#N)=C(N)Oc3ccccc32)C(C(=O)OC(C)C)=C1C,"propan-2-yl (4S)-2-methyl-5-oxo-1-(prop-2-en-1-yl)-3'-amino-2-oxaspiro[4,5-dihydro-1H-pyrrole-4,5'-bicyclo[4.4.0]deca-1(10),3,6,8-tetraene-4-carbonitrile]-3-carboxylate",,C=CCN1C(=O)[C@@]2(C(C(=O)OC(C)C)=C1C)c1ccccc1OC(=N)C2C#N,
85445,[C-]#[N+]c1c([N+]#[C-])c([N+]#[C-])c2c3cc4ccccc4cc3c3ccccc3c2c1C#N,,,[C-]#[N+]c1c([N+]#[C-])c([N+]#[C-])c2c3cc4ccccc4cc3c3ccccc3c2c1C#N,
85675,O=C1NC(=O)C2(CCN(C(=O)Nc3ccccc3)c3ccccc32)N1,"1'-(2-azaspiro[imidazolidine-4,5'-bicyclo[4.4.0]deca-1(10),6,8-trien-2-yl)-1-(phenylamino)methanone]-2,5-dione",,O=C1NC(=O)C2(CCN(C(=O)Nc3ccccc3)c3ccccc32)N1,
85685,Cc1c2c(cc3c1OC1(CCC(C)CC1)C3(C)C)C(C)(C)C1(CCC(C)CC1)O2,"2,6,6,10,10-pentamethyl-4'-methyl-4''-methyldispiro[cyclohexane-1,5'-4,12-dioxatricyclo[7.3.0.0^{3,7}]dodeca-1(9),2,7-triene-11',1''-cyclohexane]",,Cc1c2c(cc3c1OC1(CCC(C)CC1)C3(C)C)C(C)(C)C1(CCC(C)CC1)O2,
85749,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC(O)CCC)cc1O,"5-(2-hydroxypentyl)-2-((1S,6R)-3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-yl)benzene-1,3-diol",OC(CC=1C=C(C(=C(C1)O)[C@H]1C=C(CC[C@H]1C(=C)C)C)O)CCC,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC(O)CCC)cc1O,C=C(C)[C@@H]1CCC(C)=C[C@@H]1c1c(O)cc(CC(O)CCC)cc1O
85868,O=C(N[C@H](Cc1ccccc1Cl)[C@@H](O)C(=O)O)c1cc(Cl)cc(Cn2nccc2C(=O)O)c1,"(2R,3R)-3-(1-((3-chloro-5-((hydroxy)carbonyl)phenyl)methyl)-1H-pyrazole-5-carboxamido)-4-(2-chlorophenyl)-2-hydroxybutanoic acid",ClC=1C=C(C=C(C1)C(=O)O)CN1N=CC=C1C(=O)N[C@@H]([C@H](C(=O)O)O)CC1=C(C=CC=C1)Cl,O=C(NC(Cc1ccccc1Cl)C(O)C(=O)O)c1cc(Cl)cc(Cn2nccc2C(=O)O)c1,O=C(O)c1cc(Cl)cc(Cn2nccc2C(=O)NC(Cc2ccccc2Cl)C(O)C(=O)O)c1
86085,C#C[C@@H](OS(C)=O)c1ccccc1,(1S)-1-(methylsulfinyloxy)prop-2-yn-1-ylbenzene,CS(=O)O[C@@H](C#C)C1=CC=CC=C1,C#C[C@@H](OS(C)=O)c1ccccc1,C#C[C@H](OS(C)=O)c1ccccc1
86207,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4CC=CC(=O)[C@@H]4[C@H]3CC[C@@]21C,"(1S,2S,10R,11S,14S,15S)-14-(ethynyl)-15-methyl-3-oxotetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadec-4-en-14-yl heptanoate",C(CCCCCC)(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4CC=CC([C@@H]4[C@H]3CC[C@]12C)=O)C#C,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4C=CCC(=O)C4[C@H]3CC[C@@]21C,C#C[C@@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4C=CCC(=O)C4[C@H]3CC[C@@]21C
86246,COc1ccc(C2(C(=O)N3CCC4(CC3)NC(=O)c3ccccc3N4)CCCCC2)cc1,"spiro[2,4-diazabicyclo[4.4.0]deca-1(10),6,8-triene-3,4'-(1-(piperidin-1-yl)-1-(1-(4-methoxyphenyl)cyclohexyl)methanone)]-5-one",,COc1ccc(C2(C(=O)N3CCC4(CC3)NC(=O)c3ccccc3N4)CCCCC2)cc1,
86302,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)cc(C)c1C21OC(=O)c2ccccc21,"spiro[8-oxabicyclo[4.3.0]nona-1,3,5-triene-9,2'-tricyclo[8.4.0.0^{3,8}]tetradeca-1(10),3,5,7,11,13-hexaen-12-amine]-7-one",,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)cc(C)c1C21OC(=O)c2ccccc21,
86568,CC[C@H]1C(=O)C2C(CC[C@@]3(C)C2CC[C@@H]3[C@H](C)CC(=O)O)[C@@]2(C)CCCCC12,"(3R)-3-((4R,10S,14R,15R)-4-ethyl-10,14-dimethyl-3-oxogonan-15-yl)butanoic acid",C(C)[C@@H]1C2CC[C@@H]3[C@H](CC[C@@H]4CC[C@@H]([C@]34C)[C@@H](CC(=O)O)C)[C@@]2(CCC1=O)C,CCC1C(=O)C2C(CC[C@@]3(C)C2CC[C@@H]3[C@H](C)CC(=O)O)[C@@]2(C)CCCCC12,CCC1C(=O)CC[C@]2(C)C1CC[C@@H]1[C@@H]2CC[C@@H]2CC[C@H]([C@H](C)CC(=O)O)[C@@]21C
86618,C[C@@H](O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O,"(2S)-2-((2S,3R)-2-((2S)-2-((2S)-2-aminobutanediamido)-3-hydroxypropanamido)-3-hydroxybutanamido)succinic acid",,C[C@@H](O)C(NC(=O)C(CO)NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,
86701,CCOC(=O)CCCN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])cc(OC)c1O2,"ethyl 4-(3,3-dimethyl-10'-methoxy-8-nitro-2-oxaspiro[indoline-2,3'-bicyclo[4.4.0]deca-1(6),4,7,9-tetraene]-1-yl)butanoate",,CCOC(=O)CCCN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])cc(OC)c1O2,
86716,CCCc1ccc2c(c1)C1(CCN(C3CCN(C(=O)OCC)CC3)CC1)CN2,"ethyl 4-(3'-propyl-7-azaspiro[piperidine-4,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-1-yl)piperidine-1-carboxylate",,CCCc1ccc2c(c1)C1(CCN(C3CCN(C(=O)OCC)CC3)CC1)CN2,
86787,Cc1ccc(C)c([C@H]2NCC[C@@H](c3cccc(Cl)c3)[C@]23C=Nc2cc(Cl)ccc23)c1,"(9R)-4-chloro-4'-(3-chlorophenyl)-2-(2,5-dimethylphenyl)spiro[7-azabicyclo[4.3.0]nona-1(6),2,4,7-tetraene-9,3'-piperidine]",ClC=1C=C(C2=C(C1)N=C[C@@]21CNCCC1C1=CC(=CC=C1)Cl)C1=C(C=CC(=C1)C)C,Cc1ccc(C)c([C@H]2NCC[C@@H](c3cccc(Cl)c3)[C@]23C=Nc2cc(Cl)ccc23)c1,Cc1ccc(C)c(-c2cc(Cl)cc3c2[C@@]2(C=N3)CNCCC2c2cccc(Cl)c2)c1
86800,Cc1ncc2c(n1)C1(CCCN(c3nc(N(C)C)nc4c3CCCC4)C1)CC2,"5-(3'-methyl-2,4-diazaspiro[piperidine-3,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-1-yl)-N,N-dimethyl-2,4-diazabicyclo[4.4.0]deca-1(6),2,4-trien-3-amine",CC1=CC=2C3(CCC2C=C1)NN(CCN3)C3=NC(=NC=1CCCCC31)N(C)C,Cc1ncc2c(n1)C1(CCCN(c3nc(N(C)C)nc4c3CCCC4)C1)CC2,Cc1ccc2c(c1)C1(CC2)NCCN(c2nc(N(C)C)nc3c2CCCC3)N1
87015,CC1(S)SS123(C=CSC2=C1SC=CS1)SC3(C)S,"4-(1,3-dithiacyclopent-4-en-2-ylidene)-2-methylspiro[1,3lambda^6,5-trithiaspiro[2.4]hept-6-ene-3,2'-(3-methyl-thiirane-3-thiol)]-2-thiol",,CC1(S)SS123(C=CSC2=C1SC=CS1)SC3(C)S,
87143,CCSCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(OC)cc1)C2,"2-(ethylsulfanyl)ethyl 4-(4-methoxyphenyl)-9-methyl-2-oxo-7-azabicyclo[4.3.0]nona-1(6),8-diene-8-carboxylate",COC1=CC=C(C=C1)C1CC(C=2C(=C(NC2C1)C(=O)OCCSCC)C)=O,CCSCCOC(O)c1[nH]c2cc(-c3ccc(OC)cc3)cc(O)c2c1C,CCSCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(OC)cc1)C2
87258,O=CC12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3cc([N+](=O)[O-])ccc3Cl)C(=O)[C@H]12,,,O=CC12c3ccccc3C(c3ccccc31)c1c2c(O)n(-c2cc([N+](=O)[O-])ccc2Cl)c1O,
87285,Cc1nn(CCO)c(C)c1[C@@H]1N=C(N)Nc2nc3ccccc3n21,"2-(4-((13S)-11-amino-1,8,10,12-tetraazatricyclo[7.4.0.0^{2,7}]trideca-2,4,6,8,11-pentaen-13-yl)-3,5-dimethyl-1H-pyrazol-1-yl)ethanol",NC=1NC2=NC3=CC=CC=C3N2[C@H](N1)C=1C(=NN(C1C)CCO)C,Cc1nn(CCO)c(C)c1[C@@H]1N=C(N)Nc2nc3ccccc3n21,Cc1nn(CCO)c(C)c1[C@H]1N=C(N)Nc2nc3ccccc3n21
87361,CC1(C)O[C@@H]2CO[C@]3(CN(C4c5ccccc5-c5ccccc54)C(=O)CO3)C(=O)[C@@H]2O1,"(1R,4S,6R)-8,8-dimethyl-4'-(tricyclo[7.4.0.0^{2,7}]trideca-1(13),2,4,6,9,11-hexaen-8-yl)-1-oxa-4-azaspiro[3,7,9-trioxabicyclo[4.3.0]nonane-4,2'-cyclohexane]-5'-one-5-one",,CC1(C)OC2C(=O)[C@@]3(CN(C4c5ccccc5-c5ccccc54)C(=O)CO3)OC[C@H]2O1,
87414,OC1([C@@H]2COc3c(F)ccc(F)c3C2C#Sc2ccc(Cl)cc2)CC1,"1-((4S)-5-(((4-chlorophenyl)sulfanyl)methyl)-7,10-difluoro-2-oxabicyclo[4.4.0]deca-1(10),6,8-trien-4-yl)cyclopropanol",ClC1=CC=C(C=C1)SCC1[C@@H](COC2=C(C=CC(=C12)F)F)C1(CC1)O,OC1([C@@H]2COc3c(F)ccc(F)c3C2C#Sc2ccc(Cl)cc2)CC1,OC1([C@@H]2COc3c(F)ccc(F)c3C2CSc2ccc(Cl)cc2)CC1
87476,C[C@H](C(=O)NCc1ccco1)N1C(=O)[C@H]2[C@H](C1=O)C1(Cl)c3ccccc3C2(Cl)c2ccccc21,,,CC(C(=O)NCc1ccco1)n1c(O)c2c(c1O)C1(Cl)c3ccccc3C2(Cl)c2ccccc21,
87493,CCSc1sc(C(=O)N2CCC3(CC2)COC2CC=C(CN)C=C23)c2c1C(=O)CC(C)(C)C2,"7-(1'-(7-oxaspiro[piperidine-4,9'-bicyclo[4.3.0]nona-1,3-dien-3-yl)methanamine]-1-ylformyl)-9-(ethylsulfanyl)-4,4-dimethyl-8-thiabicyclo[4.3.0]nona-1(9),6-dien-2-one",,CCSc1sc(C(=O)N2CCC3(CC2)COC2CC=C(CN)C=C23)c2c1C(=O)CC(C)(C)C2,
87608,O=C1Nc2ccccc2SCc2ccc(cc2)CSc2ccccc2NC(=O)c2cccc1c2,,,O=C1Nc2ccccc2SCc2ccc(cc2)CSc2ccccc2NC(=O)c2cccc1c2,
87841,CC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,2-(2-(2-aminopropanamido)glutaramido)succinic acid,,CC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,
87972,CC(C)CCC(=O)C[C@@H](CCC(C)C)C(=O)/C(C(=O)OC(=O)OCC(C)C)=C(\O)C(C)C,"(2E,4R)-2-(1-hydroxy-2-methylpropylidene)-9-methyl-4-(3-methylbutyl)-3,6-dioxodecanoic 2-methylpropyl hydrogen carbonate anhydride",,CC(C)CCC(=O)CC(CCC(C)C)C(=O)C(C(=O)OC(=O)OCC(C)C)C(=O)C(C)C,
87984,C=CCOC1CC2(CCN(C(=O)C3CC(F)C3)CC2)c2cc(C)ccc21,"1-(4'-methyl-9-((prop-2-en-1-yl)oxy)spiro[piperidine-4,7'-bicyclo[4.3.0]nona-1(6),2,4-triene]-1-yl)-1-(3-fluorocyclobutyl)methanone",,C=CCOC1CC2(CCN(C(=O)C3CC(F)C3)CC2)c2cc(C)ccc21,
88029,c1ccc2c(c1)Cc1c-2ccc2c1Cc1c-2ccc2c3cnccc3n3c4ncccc4nc3c12,,,c1ccc2c(c1)Cc1c-2ccc2c1Cc1c-2ccc2c3cnccc3n3c4ncccc4nc3c12,
88352,Cc1ccc(-n2ncc3c2NC(=O)CC32C(=O)N(C)c3ccccc32)c(C)c1,"9-(2,4-dimethylphenyl)-7'-methyl-7-azaspiro[2,8,9-triazabicyclo[4.3.0]nona-1(6),7-diene-5,9'-bicyclo[4.3.0]nona-1,3,5-triene]-8'-one-3-one",CC1=C(C=CC(=C1)C)N1N=NC2=C1NC(CC21C(C(C2=CC=CC=C12)C)=O)=O,Cc1ccc(-n2ncc3c2NC(=O)CC32C(=O)N(C)c3ccccc32)c(C)c1,Cc1ccc(-n2nnc3c2NC(=O)CC32C(=O)C(C)c3ccccc32)c(C)c1
88417,CSC1=NC(C(C)C)C2(C=C1)C(=O)Nc1ccccc12,"spiro[indoline-3,3'-(6-(methylsulfanyl)-2-(propan-2-yl)-1-azacyclohexa-4,6-diene)]-2-one",,CSC1=NC(C(C)C)C2(C=C1)C(=O)Nc1ccccc12,
88501,O=C(O)N1CCC2(CC1)CNc1ccc3c(c12)COC3,"4'-oxa-10-azaspiro[piperidine-4,12'-tricyclo[7.3.0.0^{2,6}]dodeca-1(9),2(6),7-triene]-1-carboxylic acid",,O=C(O)N1CCC2(CC1)CNc1ccc3c(c12)COC3,
88559,COc1ccc(C[C@H]2N(C)CC23CNc2cc(OCc4ccccc4)ccc23)cc1,"4-benzyloxy-2'-((4-methoxyphenyl)methyl)-1-methylspiro[7-azabicyclo[4.3.0]nona-1(6),2,4-triene-9,3'-azetidine]",,COc1ccc(C[C@H]2N(C)CC23CNc2cc(OCc4ccccc4)ccc23)cc1,
88713,NC(=O)CC(NC(=O)C(CS)NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,2-(2-(2-(2-aminobutanediamido)-3-sulfanylpropanamido)-3-carbamoylpropanamido)succinic acid,,NC(=O)CC(NC(=O)C(CS)NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,
88854,Oc1ccc2c3c1O[C@H]1c4c(c5ccc(O)c6c5n4CCC6)C[C@@]4(O)[C@H](C2)N(CC2CC2)CC[C@]314,"(7R,15S,19S,20S)-16-(cyclopropylmethyl)-8-oxa-5,16-diazoctacyclo[21.3.1.1^{9,13}.0^{19,28}.0^{5,27}.0^{6,22}.0^{15,20}.0^{7,19}]octacosa-1(26),6(22),9,11,13(28),23(27),24-heptaene-10,20,26-triol",,Oc1ccc2c3c1O[C@H]1c4c(c5ccc(O)c6c5n4CCC6)C[C@@]4(O)[C@H](C2)N(CC2CC2)CC[C@]314,
88902,NC(=O)N(O)CC1CC1c1csc(Oc2ccc(Cl)cc2)n1,1-amino-N-((2-(2-((4-chlorophenyl)oxy)thiazol-4-yl)cyclopropyl)methyl)-N-carbamic acid,,NC(=O)N(O)CC1CC1c1csc(Oc2ccc(Cl)cc2)n1,
88989,c1ccc(-c2cc3c(cc2-c2ccccc2)c2cc4c5cc6ccccc6cc5c4cc32)cc1,,,c1ccc(-c2cc3c(cc2-c2ccccc2)c2cc4c5cc6ccccc6cc5c4cc32)cc1,
89071,CC1(C)c2ccccc2N(CCC(O)O)C12C=Cc1cccc(C(=O)O)c1O2,"3'-(9,9-dimethyl-7-azaspiro[2-oxabicyclo[4.4.0]deca-1(6),4,7,9-tetraene-3,8'-bicyclo[4.3.0]nona-1,3,5-trien-7-yl)propane-1,1-diol]-10-carboxylic acid",,CC1(C)c2ccccc2N(CCC(O)O)C12C=Cc1cccc(C(=O)O)c1O2,
89117,C=C(C)[C@@H]1CC[C@@]2(CO)C=CC(=O)[C@@H](C)[C@@H]2C1,"(1S,2S,6S,9R)-6-(hydroxymethyl)-2-methyl-9-(prop-1-en-2-yl)bicyclo[4.4.0]dec-4-en-3-one",OC[C@]12C=CC([C@H]([C@@H]2C[C@@H](CC1)C(=C)C)C)=O,C=C(C)[C@@H]1CC[C@@]2(CO)C=CC(=O)C(C)[C@@H]2C1,C=C(C)[C@@H]1CC[C@]2(CO)C=CC(=O)C(C)[C@@H]2C1
89127,CC(C)(C)OC(=O)N1CCC2(CC1)CCn1nc(OS(=O)(=O)C(F)(F)F)cc12,"tert-butyl 1',2'-diazaspiro[piperidine-4,6'-bicyclo[3.3.0]octa-2,4-dien-3-yl 1,1,1-trifluoromethanesulfonate]-1-carboxylate",,CC(C)(C)OC(=O)N1CCC2(CC1)CCn1nc(OS(=O)(=O)C(F)(F)F)cc12,
89244,CC1=CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1C[C@]12O[C@H]1C(=O)C(CO)=C[C@@H]2O,"(1R,5S,6R)-5-hydroxy-3-(hydroxymethyl)-6-(((1R,2R,6R,7R)-7-(hydroxymethyl)-1,3,7-trimethylbicyclo[4.4.0]dec-3-en-2-yl)methyl)-7-oxabicyclo[4.1.0]hept-3-en-2-one",O[C@H]1C=C(C([C@@H]2O[C@]12C[C@H]1[C@]2(CCC[C@@]([C@@H]2CC=C1C)(C)CO)C)=O)CO,CC1=CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1C[C@]12OC1C(=O)C(CO)=C[C@@H]2O,CC1=CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@@H]1C[C@]12OC1C(=O)C(CO)=C[C@@H]2O
89408,O=C(NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)NC1CCNCC1,,,O=C(NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)NC1CCNCC1,
89582,CC1(C)NC(=S)N2O[C@]3(C[C@]21C)N(O)C(=S)NC3(C)C,"(3S,5S)-5,6,6-trimethyl-8-thioxo-3'-hydroxy-5,5-dimethyl-2-thioxo-1,3-diazaspiro[2-oxa-1,7-diazabicyclo[3.3.0]octane-3,4'-cyclopentane]",,CC1(C)NC(=S)N2O[C@]3(C[C@]21C)N(O)C(=S)NC3(C)C,
89602,COc1ccc(OC)c(NC(=O)C2CC3CCCN3C23C(=O)Nc2ccc(C)cc23)c1,"N-(2,5-dimethoxyphenyl)-3'-methyl-7-azaspiro[1-azabicyclo[3.3.0]octane-2,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-8'-one-3-carboxamide",COC1=C(C=C(C=C1)OC)NC(=O)C1CC2CNCN2C12C(CC=1C=CC(=CC21)C)=O,COc1ccc(OC)c(NC(=O)C2CC3CCCN3C23C(=O)Nc2ccc(C)cc23)c1,COc1ccc(OC)c(NC(=O)C2CC3CNCN3C23C(=O)Cc2ccc(C)cc23)c1
89714,O=C(O)COc1cccc(CN(Cc2ccc(-c3ccncc3)cc2)S(=O)(=O)c2ccccc2)c1,2-((3-((((4-(pyridin-4-yl)phenyl)methyl)benzenesulfonamido)methyl)phenyl)oxy)acetic acid,N1=CC=C(C=C1)C1=CC=C(C=C1)CC1=C(C=CC=C1)S(=O)(=O)NCC=1C=C(C=CC1)OCC(=O)O,O=C(O)COc1cccc(CN(Cc2ccc(-c3ccncc3)cc2)S(=O)(=O)c2ccccc2)c1,O=C(O)COc1cccc(CNS(=O)(=O)c2ccccc2Cc2ccc(-c3ccncc3)cc2)c1
89870,Cc1ccc(C[C@H](O)[C@@H](O)[C@H]2CC[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,"(1S,2S)-1-((1S,2S,5S,6S,9S,10R,13S,15S)-15-hydroxy-1,5-dimethylgonan-6-yl)-3-(4-methylphenyl)propane-1,2-diol",,Cc1ccc(C[C@H](O)[C@@H](O)[C@H]2CC[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,
90132,C=CCOC(=O)COc1c2ccccc2c(OCC(=O)OCC=C)c2c(CC)c(CC)ccc12,"prop-2-en-1-yl 2-((13,14-diethyl-2-((2-oxo-2-((prop-2-en-1-yl)oxy)ethyl)oxy)anthracen-9-yl)oxy)acetate",,C=CCOC(=O)COc1c2ccccc2c(OCC(=O)OCC=C)c2c(CC)c(CC)ccc12,
90204,C[C@@]1(O)CC[C@H]([N+](=O)[O-])[C@@H](c2ccc(Cl)cc2)C12C(=O)c1ccccc1C2=O,"6'-(4-chlorophenyl)-2-methyl-5-nitrospiro[indane-2,1'-cyclohexane]-2'-ol-1,3-dione",,C[C@@]1(O)CCC([N+](=O)[O-])[C@@H](c2ccc(Cl)cc2)C12C(=O)c1ccccc1C2=O,
90343,O=C1OC2(CCN(C(=O)CCC(F)(F)F)CC2)c2ccccc21,"spiro[8-oxabicyclo[4.3.0]nona-1,3,5-triene-9,4'-(1-(piperidin-1-yl)-4,4,4-trifluorobutane)]-1'-one-7-one",,O=C1OC2(CCN(C(=O)CCC(F)(F)F)CC2)c2ccccc21,
90376,C/C=C(\C)c1ccc(/C=N/N=C(\N)c2ccccn2)cc1,,,C/C=C(\C)c1ccc(C=NN=C(N)c2ccccn2)cc1,
90383,CC1O[C@H](C)CN2c3ccc(-c4cnc[nH]4)cc3CC3(C(=O)NC(=O)NC3=O)C12,"12'-(1H-imidazol-5-yl)-4,6-dimethyl-5-oxa-2-azaspiro[1,3-diazacyclohexane-5,8'-tricyclo[8.4.0.0^{2,7}]tetradeca-1(10),11,13-triene]-2,4,6-trione",,CC1O[C@H](C)CN2c3ccc(-c4c[nH]cn4)cc3CC3(C(=O)NC(=O)NC3=O)C12,
90456,N#CCCC1CC2CC1C1C3OC(C21)C1C2CC(C4C5C=CC(C5)C24)C31,,,N#CCCC1CC2CC1C1C3OC(C21)C1C2CC(C4C5C=CC(C5)C24)C31,
90466,Cc1cn2nc(CN3CCC4(CC3C)OCC(O)c3cc(Cl)sc34)cc2c(Cl)n1,"8-chloro-1'-((5-chloro-3-methyl-1,4,9-triazabicyclo[4.3.0]nona-2,4,6,8-tetraen-8-yl)methyl)-2-methylspiro[3-oxa-9-thiabicyclo[4.3.0]nona-1(6),7-diene-2,4'-piperidine]-5-ol",,Cc1cn2nc(CN3CCC4(CC3C)OCC(O)c3cc(Cl)sc34)cc2c(Cl)n1,
90486,C[C@]12C=C/C(=N\OCC(=O)O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,"2-((((1S,2S,5E,10R,11S,14S,15S)-14-hydroxy-2,14,15-trimethyltetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadeca-3,6-dien-5-ylidene)amino)oxy)acetic acid",O[C@]1(CC[C@H]2[C@@H]3CCC4=C\C(\C=C[C@]4([C@H]3CC[C@]12C)C)=N\OCC(=O)O)C,C[C@]12C=C/C(=N\OCC(=O)O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)O)C=C[C@@]4(C)[C@H]3CC[C@@]21C
90569,C=C1CC(O)CC2(C)CC[C@@H](C(C)(C)O)C[C@H]12,"(6S,8R)-8-(2-hydroxypropan-2-yl)-1-methyl-5-methylidenebicyclo[4.4.0]decan-3-ol",OC(C)(C)[C@H]1C[C@H]2C(CC(CC2(CC1)C)O)=C,C=C1CC(O)CC2(C)CC[C@@H](C(C)(C)O)C[C@H]12,C=C1CC(O)CC2(C)CC[C@@H](C(C)(C)O)C[C@@H]12
90726,COC[C@H]1CCCN1/N=C(\C)c1cc2ccc1CCc1ccc(cc1)CC2,,,COC[C@H]1CCCN1/N=C(\C)c1cc2ccc1CCc1ccc(cc1)CC2,
90792,CC12CC[C@@](C)(O)CC1CCC1C2CCC2(C)C(C(=O)CN(N)c3cc(F)c(F)cc3N)CCC12,"2-(N-(2-amino-4,5-difluorophenyl)hydrazinyl)-1-((15R)-15-hydroxy-1,5,15-trimethylgonan-6-yl)ethan-1-one",NC1=C(C=C(C(=C1)F)F)N(N)CC(=O)C1C[C@@H]2[C@H](CC[C@@H]3CC[C@@]([C@@H]23)(C)O)[C@H]2C(CCCC12C)C,CC12CC[C@@](C)(O)CC1CCC1C2CCC2(C)C(C(=O)CN(N)c3cc(F)c(F)cc3N)CCC12,CC1CCCC2(C)C(C(=O)CN(N)c3cc(F)c(F)cc3N)C[C@@H]3[C@H](CC[C@@H]4CC[C@@](C)(O)[C@H]43)[C@@H]12
90876,CCC(=O)OC1CC2(CCN(C(CC)C(=O)c3ccc(F)cc3)C2)c2ccc(C)cc21,"4-methylspiro[bicyclo[4.3.0]nona-1(6),2,4-triene-9,3'-(2-(pyrrolidin-1-yl)-1-(4-fluorophenyl)butane)]-7-yl-1'-one propanoate",,CCC(=O)OC1CC2(CCN(C(CC)C(=O)c3ccc(F)cc3)C2)c2ccc(C)cc21,
91005,C[C@H]1CN2c3ccc([N+](=O)[O-])cc3C[C@]3(C(=O)NC(=O)N(c4ccc(Cl)cc4)C3=O)[C@@H]2[C@@H](C)O1,"(5R)-1-(4-chlorophenyl)-11',13'-dimethyl-5-nitro-12-oxa-1-azaspiro[1,3-diazacyclohexane-5,9'-tricyclo[8.4.0.0^{2,7}]tetradeca-2(7),3,5-triene]-2,4,6-trione",,C[C@H]1CN2c3ccc([N+](=O)[O-])cc3C[C@]3(C(=O)NC(=O)N(c4ccc(Cl)cc4)C3=O)[C@@H]2[C@@H](C)O1,
91082,CC1(C)CN(C(=O)c2cccc(F)c2)C2(S1)C(=O)N(Cc1ccccc1Cl)c1ccccc12,"1-((2-chlorophenyl)methyl)spiro[indoline-3,2'-(1-(5,5-dimethyl-1-thia-3-azacyclopentan-3-yl)-1-(3-fluorophenyl)methanone)]-2-one",,CC1(C)CN(C(=O)c2cccc(F)c2)C2(S1)C(=O)N(Cc1ccccc1Cl)c1ccccc12,
91160,N#CC1=C(N)OC2=C(C13C(=O)Nc1ccc([N+](=O)[O-])cc13)S(=O)(=O)Oc1ccccc12,"13-amino-9,9-dioxo-3'-nitro-7-azaspiro[8,14-dioxa-9lambda^6-thiatricyclo[8.4.0.0^{2,7}]tetradeca-1(10),2,4,6,12-pentaene-11,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-8'-one-12-carbonitrile",,N#CC1C(=N)OC2=C(C13C(=O)Nc1ccc([N+](=O)[O-])cc13)S(=O)(=O)Oc1ccccc12,
